Occurrence;From;To;Sentiment;Index;Context
" Ah , " said Varys . " To be sure . You are an honest and honorable man , Lord Eddard . Ofttimes I forget that . I have met so few of them in my life . ";Varys,;You,Ofttimes I,I,them,my life,;0.3;13052;419
He glanced around the cell . " When I see what honesty and honor have won you , I understand why . ";He,;I,honesty and honor,I,you,;0.0;13053;419
His leg was throbbing . " The king 's wine ... did you question Lancel ? ";His leg,;you question Lancel,;0.0;13055;419
" Oh , indeed . Cersei gave him the wineskins , and told him it was Robert 's favorite vintage . ";;Cersei,him it,him the wineskins,him it,Robert,;0.5;13056;419
The eunuch shrugged . " A hunter lives a perilous life . If the boar had not done for Robert , it would have been a fall from a horse , the bite of a wood adder , an arrow gone astray ... the forest is the abbatoir of the gods . It was not wine that killed the king . It was your mercy . ";The eunuch,;A hunter,the boar,it,an arrow,the forest,It,It,a perilous life,a fall,the abbatoir,the king,your mercy,;0.0;13057;419
Ned had feared as much . " Gods forgive me . ";Ned,;Gods,me,;0.1;13058;419
" If there are gods , " Varys said , " I expect they will . The queen would not have waited long in any case . Robert was becoming unruly , and she needed to be rid of him to free her hands to deal with his brothers . They are quite a pair , Stannis and Renly . The iron gauntlet and the silk glove . ";Varys,;gods,I,they,The queen,Robert,she,They,they,rid,her hands,;0.266666666667;13059;419
He wiped his mouth with the back of his hand . " You have been foolish , my lord . You ought to have heeded Littlefinger when he urged you to support Joffrey 's succession . ";He,;You,You,he,Littlefinger,you,Joffrey,;0.0;13060;419
" How ... how could you know of that ? ";;you,you,;0.0;13061;419
Varys smiled . " I know , that 's all that need concern you . I also know that on the morrow the queen will pay you a visit . ";Varys,;I,I,the queen,all that need concern you,the queen,you a visit,;0.6;13062;419
Slowly Ned raised his eyes . " Why ? ";Ned,;;0.0;13063;419
" Cersei is frightened of you , my lord ... but she has other enemies she fears even more . Her beloved Jaime is fighting the river lords even now . Lysa Arryn sits in the Eyrie , ringed in stone and steel , and there is no love lost between her and the queen . In Dorne , the Martells still brood on the murder of Princess Elia and her babes . And now your son marches down the Neck with a northern host at his back . ";;Cersei,she,other enemies she,Her beloved Jaime,Lysa Arryn,no love,the Martells still,other enemies she,the river lords,no love,;0.236574074074;13064;419
" Robb is only a boy , " Ned said , aghast .;Ned,;Robb,;-0.3;13065;419
" A boy with an army , " Varys said . " Yet only a boy , as you say . The king 's brothers are the ones giving Cersei sleepless nights ... Lord Stannis in particular . His claim is the true one , he is known for his prowess as a battle commander , and he is utterly without mercy . There is no creature on earth half so terrifying as a truly just man . No one knows what Stannis has been doing on Dragonstone , but I will wager you that he 's gathered more swords than seashells . So here is Cersei 's nightmare : while her father and brother spend their power battling Starks and Tullys , Lord Stannis will land , proclaim himself king , and lop off her son 's curly blond head ... and her own in the bargain , though I truly believe she cares more about the boy . ";Varys,;you,brothers,the ones,His claim,he,he,Stannis,I,you,he,her father and brother spend their power,Lord Stannis,himself,I,she,the ones,Cersei sleepless nights,no creature,you,he,more swords,Cersei,Starks and Tullys,himself,she,;0.11875;13066;419
" Stannis Baratheon is Robert 's true heir , " Ned said . " The throne is his by rights . I would welcome his ascent . ";Ned,;Stannis Baratheon,Robert,The throne,I,his,;0.575;13067;419
Varys tsked . " Cersei will not want to hear that , I promise you . Stannis may win the throne , but only your rotting head will remain to cheer unless you guard that tongue of yours . Sansa begged so sweetly , it would be a shame if you threw it all away . You are being given your life back , if you 'll take it . Cersei is no fool . She knows a tame wolf is of more use than a dead one . ";Varys,;Cersei,I,Stannis,your rotting head,you,Sansa,it,you,You,you,Cersei,She,you,the throne,that tongue,a shame,it,your life,it,no fool,a tame wolf is,;0.22;13068;419
" You want me to serve the woman who murdered my king , butchered my men , and crippled my son ? ";;You,me,the woman,my king,my men,my son,;0.0;13069;419
" I want you to serve the realm , " Varys said . " Tell the queen that you will confess your vile treason , command your son to lay down his sword , and proclaim Joffrey as the true heir . Offer to denounce Stannis and Renly as faithless usurpers . Our green-eyed lioness knows you are a man of honor . If you will give her the peace she needs and the time to deal with Stannis , and pledge to carry her secret to your grave , I believe she will allow you to take the black and live out the rest of your days on the Wall , with your brother and that baseborn son of yours . ";Varys,;I,you,the realm,you,Our green-eyed lioness,you,you,her the peace she,I,she,the queen,your vile treason,your son,Joffrey,Stannis and Renly,you,a man,her the peace she,her,she,you,;-0.0471717171717;13071;419
He winced , his fingers opening and closing helplessly . " Is this your own scheme , " he gasped out at Varys , " or are you in league with Littlefinger ? ";He,his fingers,he,at Varys,;this your,you in league,;0.6;13075;419
That seemed to amuse the eunuch . " I would sooner wed the Black Goat of Qohor . Littlefinger is the second most devious man in the Seven Kingdoms . Oh , I feed him choice whispers , sufficient so that he thinks I am his ... just as I allow Cersei to believe I am hers . ";;I,Littlefinger,I,him,he,I,I,the Black Goat,the second most devious man,him,whispers,I,his,I allow Cersei,I,hers,;0.111111111111;13076;419
" And just as you let me believe that you were mine . Tell me , Lord Varys , who do you truly serve ? ";;you let me,you,you,you let me,mine,me,you,;0.0;13077;419
Varys smiled thinly . " Why , the realm , my good lord , how ever could you doubt that ? I swear it by my lost manhood . I serve the realm , and the realm needs peace . ";Varys,;you,I,it,my,I,the realm,you,it,my,manhood,the realm,peace,;0.625;13078;419
He finished the last swallow of wine , and tossed the empty skin aside . " So what is your answer , Lord Eddard ? Give me your word that you 'll tell the queen what she wants to hear when she comes calling . ";He,;you,she,she,your answer,me your word,the queen,;0.0333333333333;13079;419
" If I did , my word would be as hollow as an empty suit of armor . My life is not so precious to me as that . ";;I,my word,My life,me,;0.2;13080;419
" Pity . ";;;0.0;13081;419
The eunuch stood . " And your daughter 's life , my lord ? How precious is that ? ";The eunuch,;;0.5;13082;419
A chill pierced Ned 's heart . " My daughter ... ";A chill,Ned,;;0.0;13083;419
" Surely you did not think I'd forgotten about your sweet innocent , my lord ? The queen most certainly has not . ";;you,I'd,The queen,I'd,;0.45;13084;419
" No , " Ned pleaded , his voice cracking . " Varys , gods have mercy , do as you like with me , but leave my daughter out of your schemes . Sansa 's no more than a child . ";Ned,his voice,;gods,you,Sansa,my daughter,;0.5;13085;419
" Rhaenys was a child too . Prince Rhaegar 's daughter . A precious little thing , younger than your girls . She had a small black kitten she called Balerion , did you know ? I always wondered what happened to him . Rhaenys liked to pretend he was the true Balerion , the Black Dread of old , but I imagine the Lannisters taught her the difference between a kitten and a dragon quick enough , the day they broke down her door . ";;Rhaenys,She,a small black kitten she,you,I,Rhaenys,he,I,the Lannisters,the day they,a child,a small black kitten she,Balerion,you,he,the true Balerion,the Lannisters,her the difference,;0.0797453703704;13086;419
Varys gave a long weary sigh , the sigh of a man who carried all the sadness of the world in a sack upon his shoulders . " The High Septon once told me that as we sin , so do we suffer . If that 's true , Lord Eddard , tell me ... why is it always the innocents who suffer most , when you high lords play your game of thrones ? Ponder it , if you would , while you wait upon the queen . And spare a thought for this as well : The next visitor who calls on you could bring you bread and cheese and the milk of the poppy for your pain ... or he could bring you Sansa 's head .;Varys,;The High Septon once,me,as we,we,you high lords,you,you,you,he,me,as we,we,me,it,your game,it,you wait,you,you Sansa,;0.102857142857;13087;419
" The choice , my dear lord Hand , is entirely yours . ";;;0.0;13088;419
" Late again , " Catelyn murmured when she heard .;Catelyn,she,;;-0.3;13110;420
" Four thousand men , " Robb repeated , more perplexed than angry . " Lord Frey cannot hope to fight the Lannisters by himself . Surely he means to join his power to ours . ";Robb,;Lord Frey,he,the Lannisters,his power,;0.133333333333;13113;420
" Does he ? ";;he,;0.0;13114;420
The vanguard spread out behind them , a slow-moving forest of lances and banners and spears . " I wonder . Expect nothing of Walder Frey , and you will never be surprised . ";;I,you,nothing,;-0.15;13117;420
" He 's your father 's bannerman . ";;He,your father,;0.0;13118;420
" Some men take their oaths more seriously than others , Robb . And Lord Walder was always friendlier with Casterly Rock than my father would have liked . One of his sons is wed to Tywin Lannister 's sister . That means little of itself , to be sure . Lord Walder has sired a great many children over the years , and they must needs marry someone . Still ... ";;Some men,Lord Walder,my father,his sons,Lord Walder,they,their oaths,little,a great many children,someone,;0.373214285714;13119;420
" Do you think he means to betray us to the Lannisters , my lady ? ";;you,he,you,he,us,;0.0;13120;420
Catelyn sighed . " If truth be told , I doubt even Lord Frey knows what Lord Frey intends to do . He has an old man 's caution and a young man 's ambition , and has never lacked for cunning . ";Catelyn,;truth,I,Lord Frey,Lord Frey,He,truth,an old man,;0.0666666666667;13122;420
" We must have the Twins , Mother , " Robb said heatedly . " There is no other way across the river . You know that . ";Robb,;We,the Twins,You,no other way,;-0.125;13123;420
" Yes . And so does Walder Frey , you can be sure of that . ";;you,Walder Frey,sure,;0.5;13124;420
It was there Theon Greyjoy brought them further word from her uncle . " Ser Brynden says to tell you he 's crossed swords with the Lannisters . There are a dozen scouts who wo n't be reporting back to Lord Tywin anytime soon . Or ever . ";It,Theon Greyjoy,;Ser Brynden,you he,you he,swords,a dozen scouts,;0.0;13126;420
He grinned . " Ser Addam Marbrand commands their outriders , and he 's pulling back south , burning as he goes . He knows where we are , more or less , but the Blackfish vows he will not know when we split . ";He,;he,he,He,we,the Blackfish,he,we,he,;0.111111111111;13127;420
" Unless Lord Frey tells him , " Catelyn said sharply . " Theon , when you return to my uncle , tell him he is to place his best bowmen around the Twins , day and night , with orders to bring down any raven they see leaving the battlements . I want no birds bringing word of my son 's movements to Lord Tywin . ";Catelyn,;Lord Frey,him,you,him he,they,I,no birds,him he,his best bowmen,they,the battlements,no birds,word,;0.422222222222;13128;420
" Ser Brynden has seen to it already , my lady , " Theon replied with a cocky smile . " A few more blackbirds , and we should have enough to bake a pie . I 'll save you their feathers for a hat . ";Theon,;Ser Brynden,we,I,a pie,you their feathers,;0.08;13129;420
She ought to have known that Brynden Blackfish would be well ahead of her . " What have the Freys been doing while the Lannisters burn their fields and plunder their holdfasts ? ";She,Brynden Blackfish,;the Freys,the Freys,their holdfasts,;0.0;13130;420
" There 's been some fighting between Ser Addam 's men and Lord Walder ' s , " Theon answered . " Not a day 's ride from here , we found two Lannister scouts feeding the crows where the Freys had strung them up . Most of Lord Walder 's strength remains massed at the Twins , though . ";Theon,;some fighting,we,two Lannister scouts,the Freys,strength,two Lannister scouts,the crows,them,;0.5;13131;420
" If he 's been fighting the Lannisters , perhaps he does mean to hold to his vows , " Robb said .;Robb,;he,he,the Lannisters,;-0.3125;13133;420
Catelyn was less encouraged . " Defending his own lands is one thing , open battle against Lord Tywin quite another . ";Catelyn,;his own lands,his own lands,one thing,;0.144444444444;13134;420
Robb turned back to Theon Greyjoy . " Has the Blackfish found any other way across the Green Fork ? ";Robb,;the Blackfish,the Blackfish,any other way,;-0.108333333333;13135;420
Theon shook his head . " The river 's running high and fast . Ser Brynden says it ca n't be forded , not this far north . ";Theon,;Ser Brynden,it,it,;0.153333333333;13136;420
" I must have that crossing ! ";;I,;0.0;13137;420
Robb declared , fuming . " Oh , our horses might be able to swim the river , I suppose , but not with armored men on their backs . We'd need to build rafts to pole our steel across , helms and mail and lances , and we do n't have the trees for that . Or the time . Lord Tywin is marching north ... ";Robb,;our horses,I,we,Lord Tywin,the river,rafts,our steel,the trees,;0.5;13138;420
" Lord Frey would be a fool to try and bar our way , " Theon Greyjoy said with his customary easy confidence . " We have five times his numbers . You can take the Twins if you need to , Robb . ";Theon Greyjoy,;Lord Frey,a fool,our way,We,You,you,five times his numbers,the Twins,;0.433333333333;13140;420
" Not easily , " Catelyn warned them , " and not in time . While you were mounting your siege , Tywin Lannister would bring up his host and assault you from the rear . ";Catelyn,;you,Tywin Lannister,his host and assault you,your siege,the rear,;0.0;13141;420
For a moment he looked even younger than his fifteen years , despite his mail and sword and the stubble on his cheeks . " What would my lord father do ? ";a moment he,;my,father,my,father,;0.0;13143;420
" Find a way across , " she told him . " Whatever it took . ";she,;a way,it,;0.0;13145;420
Her uncle 's face was grave as he swung down off his horse . " There has been a battle under the walls of Riverrun , " he said , his mouth grim . " We had it from a Lannister outrider we took captive . The Kingslayer has destroyed Edmure 's host and sent the lords of the Trident reeling in flight . ";face,he,he,;a battle,We,it,a Lannister outrider we,The Kingslayer,the Trident,it,a Lannister outrider we,Edmure,the lords,in flight,;-0.318518518519;13148;420
A cold hand clutched at Catelyn 's heart . " And my brother ? ";A cold hand,Catelyn,;;-0.6;13149;420
" Wounded and taken prisoner , " Ser Brynden said . " Lord Blackwood and the other survivors are under siege inside Riverrun , surrounded by Jaime 's host . ";Ser Brynden,;prisoner,Lord Blackwood and the other survivors,under siege,;-0.125;13150;420
Robb looked fretful . " We must get across this accursed river if we 're to have any hope of relieving them in time . ";Robb,;We,we,river,any hope,them in time,;0.0;13151;420
" That will not be easily done , " her uncle cautioned . " Lord Frey has pulled his whole strength back inside his castles , and his gates are closed and barred . ";her uncle,;Lord Frey,his gates,his whole strength,;0.0333333333333;13152;420
" Damn the man , " Robb swore . " If the old fool does not relent and let me cross , he 'll leave me no choice but to storm his walls . I 'll pull the Twins down around his ears if I have to , we 'll see how well he likes that ! ";Robb,;the man,the old fool,me,he,I,I,we,he,me,me no choice,his walls,the Twins down,;-0.0231481481481;13153;420
" You sound like a sulky boy , Robb , " Catelyn said sharply . " A child sees an obstacle , and his first thought is to run around it or knock it down . A lord must learn that sometimes words can accomplish what swords cannot . ";Catelyn,;You,A child,his first,A lord,an obstacle,it,;0.164814814815;13154;420
Robb 's neck reddened at the rebuke . " Tell me what you mean , Mother , " he said meekly .;neck,he,Robb,;you,me,;-0.3125;13155;420
" The Freys have held the crossing for six hundred years , and for six hundred years they have never failed to exact their toll . ";;The Freys,six hundred years they,the crossing,their toll,;-0.125;13156;420
" What toll ? What does he want ? ";;he,he,;0.0;13157;420
She smiled . " That is what we must discover . ";She,;we,;0.6;13158;420
" And what if I do not choose to pay this toll ? ";;I,this toll,;0.0;13159;420
" Then you had best retreat back to Moat Cailin , deploy to meet Lord Tywin in battle ... or grow wings . I see no other choices . ";;you,I,best retreat,Cailin,Lord Tywin in battle,wings,no other choices,;0.291666666667;13160;420
Lord Rickard Karstark glowered in silence . " That cannot be assaulted , my lords , " Roose Bolton announced .;Lord Rickard Karstark,Roose Bolton,;;0.0;13177;421
" Nor can we take it by siege , without an army on the far bank to invest the other castle , " Helman Tallhart said gloomily .;Helman Tallhart,;we,we,it by siege,the other castle,;-0.0125;13178;421
Across the deep-running green waters , the western twin stood like a reflection of its eastern brother . " Even if we had the time . Which , to be sure , we do not . ";the western twin,;we,we,the time,;0.1;13179;421
The Freys all looked like weasels ; Ser Stevron , past sixty with grandchildren of his own , looked like an especially old and tired weasel , yet he was polite enough . " My lord father has sent me to greet you , and inquire as to who leads this mighty host . ";he,The Freys,Ser Stevron,;My lord father,me,you,this mighty host,;0.0916666666667;13183;421
" I do . ";;I,;0.0;13184;421
The old knight looked at her son with a faint flicker of amusement in his watery grey eyes , though his gelding whickered uneasily and sidled away from the direwolf . " My lord father would be most honored if you would share meat and mead with him in the castle and explain your purpose here . ";The old knight,his gelding,;My lord father,you,him,the castle,your purpose,;0.0125;13187;421
" You must not do this , my lord , " Galbart Glover pleaded with Robb . " Lord Walder is not to be trusted . ";Galbart Glover,;You,Lord Walder,;0.0;13191;421
Roose Bolton nodded . " Go in there alone and you 're his . He can sell you to the Lannisters , throw you in a dungeon , or slit your throat , as he likes . ";Roose Bolton,;you,He,you,he,his,you,you,a dungeon,your throat,;0.0;13192;421
" If he wants to talk to us , let him open his gates , and we will all share his meat and mead , " declared Ser Wendel Manderly .;Ser Wendel Manderly,;he,we,him open his gates,his meat and mead,;0.1;13193;421
" Or let him come out and treat with Robb here , in plain sight of his men and ours , " suggested his brother , Ser Wylis .;Ser Wylis,;him,him,;-0.214285714286;13194;421
She had to act , and quickly . " I will go , " she said loudly .;She,she,;I,;0.0;13197;421
" You , my lady ? ";;;0.0;13198;421
" Mother , are you certain ? ";;you,;0.214285714286;13200;421
" Never more , " Catelyn lied glibly . " Lord Walder is my father 's bannerman . I have known him since I was a girl . He would never offer me any harm . ";Catelyn,;Lord Walder,I,him,I,He,my father,him,I,a girl,me any harm,;0.5;13202;421
" I am certain my lord father would be pleased to speak to the Lady Catelyn , " Ser Stevron said . " To vouchsafe for our good intentions , my brother Ser Perwyn will remain here until she is safely returned to you . ";Ser Stevron,;I,certain my lord father,certain my lord father,my brother Ser Perwyn,she,;0.454761904762;13204;421
" He shall be our honored guest , " said Robb .;Robb,;He,our,our,guest,;0.0;13205;421
Ser Perwyn , the youngest of the four Freys in the party , dismounted and handed the reins of his horse to a brother . " I require my lady mother 's return by evenfall , Ser Stevron , " Robb went on . " It is not my intent to linger here long . ";Robb,;I,my lady mother,It,;-0.05;13206;421
Ser Stevron Frey gave a polite nod . " As you say , my lord . ";Ser Stevron Frey,;you,;0.0;13207;421
" It is a great pleasure to see you again after so many years , my lord , " Catelyn said .;Catelyn,;It,a great pleasure,you,;0.65;13215;422
The old man squinted at her suspiciously . " Is it ? I doubt that . Spare me your sweet words , Lady Catelyn , I am too old . Why are you here ? Is your boy too proud to come before me himself ? What am I to do with you ? ";The old man,;I,I,it,you,your boy,I,;0.3375;13216;422
" Father , " Ser Stevron said reproachfully , " you forget yourself . Lady Stark is here at your invitation . ";Ser Stevron,;you,Lady Stark,yourself,;-0.2;13220;422
" Did I ask you ? You are not Lord Frey yet , not until I die . Do I look dead ? I 'll hear no instructions from you . ";;I,You,I,I,I,you,I die,I,no instructions,;-0.2;13221;422
" This is no way to speak in front of our noble guest , Father , " one of his younger sons said .;his younger sons,;no way,in front,;0.3;13222;422
" Now my bastards presume to teach me courtesy , " Lord Walder complained . " I 'll speak any way I like , damn you . I 've had three kings to guest in my life , and queens as well , do you think I require lessons from the likes of you , Ryger ? Your mother was milking goats the first time I gave her my seed . ";Lord Walder,;me,me,I,any way I,I,you,I,Your mother,the first time I,any way I,three kings,you,I,lessons,the first time I,her my seed,;-0.025;13223;422
He dismissed the red-faced youth with a flick of his fingers and gestured to two of his other sons . " Danwell , Whalen , help me to my chair . ";He,;me,;-0.125;13224;422
When he was settled , the old man beckoned Catelyn forward and planted a papery dry kiss on her hand . " There , " he announced . " Now that I have observed the courtesies , my lady , perhaps my sons will do me the honor of shutting their mouths . Why are you here ? ";he,the old man,he,Catelyn forward,;I,my sons,the courtesies,me the honor,their mouths,you,;0.0166666666667;13227;422
" To ask you to open your gates , my lord , " Catelyn replied politely . " My son and his lords bannermen are most anxious to cross the river and be on their way . ";Catelyn,;you,your gates,My son and his lords bannermen,the river,;0.0625;13228;422
" To Riverrun ? ";;;0.0;13229;422
He sniggered . " Oh , no need to tell me , no need . I 'm not blind yet . The old man can still read a map . ";He,;I,The old man,me,a map,;-0.2;13230;422
" To Riverrun , " Catelyn confirmed .;Catelyn,;;0.4;13231;422
She saw no reason to deny it . " Where I might have expected to find you , my lord . You are still my father 's bannerman , are you not ? ";She,;I,You,you,you,;-0.1;13232;422
" Heh , " said Lord Walder , a noise halfway between a laugh and a grunt . " I called my swords , yes I did , here they are , you saw them on the walls . It was my intent to march as soon as all my strength was assembled . Well , to send my sons . I am well past marching myself , Lady Catelyn . ";Lord Walder,;I,I,they,you,them,It,all my strength,I,my swords,them,the walls,my intent,my sons,well past marching myself,;0.025;13233;422
He looked around for likely confirmation and pointed to a tall , stooped man of fifty years . " Tell her , Jared . Tell her that was my intent . ";He,;her,her,my intent,;0.0;13234;422
" It was , my lady , " said Ser Jared Frey , one of his sons by his second wife . " On my honor . ";Ser Jared Frey,;It,;0.0;13235;422
" Is it my fault that your fool brother lost his battle before we could march ? ";;your fool brother,we,it my fault,his battle,;0.0;13236;422
He leaned back against his cushions and scowled at her , as if challenging her to dispute his version of events . " I am told the Kingslayer went through him like an axe through ripe cheese . Why should my boys hurry south to die ? All those who did go south are running north again . ";He,;I,the Kingslayer,him,my boys,the Kingslayer,an axe,my boys,;0.25;13237;422
Calmly , she said , " All the more reason that we must reach Riverrun , and soon . Where can we go to talk , my lord ? ";she,;we,we,Riverrun,we,;0.5;13239;422
" We 're talking now , " Lord Frey complained .;Lord Frey,;We,;-0.3;13240;422
The spotted pink head snapped around . " What are you all looking at ? ";pink head,;you all looking,;-0.1;13241;422
he shouted at his kin . " Get out of here . Lady Stark wants to speak to me in private . Might be she has designs on my fidelity , heh . Go , all of you , find something useful to do . Yes , you too , woman . Out , out , out . ";he,;Lady Stark,me,she,private,she,designs,something,;0.075;13242;422
As his sons and grandsons and daughters and bastards and nieces and nephews streamed from the hall , he leaned close to Catelyn and confessed , " They 're all waiting for me to die . Stevron 's been waiting for forty years , but I keep disappointing him . Heh . Why should I die just so he can be a lord ? I ask you . I wo n't do it . ";nephews,he,Catelyn,;They,I,I,he,I,I,all waiting,disappointing him,I,a lord,you,it,;-0.6;13243;422
" I have every hope that you will live to be a hundred . ";;I,you,every hope,;0.136363636364;13244;422
" That would boil them , to be sure . Oh , to be sure . Now , what do you want to say ? ";;you,boil them,you,;0.5;13245;422
" We want to cross , " Catelyn told him .;Catelyn,;We,;0.0;13246;422
" Oh , do you ? That 's blunt . Why should I let you ? ";;I,you,blunt,I,you,;0.0;13247;422
For a moment her anger flared . " If you were strong enough to climb your own battlements , Lord Frey , you would see that my son has twenty thousand men outside your walls . ";her anger,;you,you,my son,your own battlements,twenty thousand men,;0.0666666666667;13248;422
" They 'll be twenty thousand fresh corpses when Lord Tywin gets here , " the old man shot back . " Do n't you try and frighten me , my lady . Your husband 's in some traitor 's cell under the Red Keep , your father 's sick , might be dying , and Jaime Lannister 's got your brother in chains . What do you have that I should fear ? That son of yours ? I 'll match you son for son , and I 'll still have eighteen when yours are all dead . ";;They,Lord Tywin,twenty thousand fresh corpses,you,Your husband,you,I,I,you,I,yours,me,your brother,you,you,for son,all dead,;-0.0857142857143;13249;422
" You swore an oath to my father , " Catelyn reminded him .;Catelyn,;You,an oath,;0.0;13250;422
He bobbed his head side to side , smiling . " Oh , yes , I said some words , but I swore oaths to the crown too , it seems to me . Joffrey 's the king now , and that makes you and your boy and all those fools out there no better than rebels . If I had the sense the gods gave a fish , I'd help the Lannisters boil you all . ";He,;I,I,it,Joffrey,I,the gods,I'd,some words,oaths,the king,you and your boy,the gods,a fish,the Lannisters boil you,;0.5;13251;422
" Why do n't you ? ";;;0.0;13252;422
Lord Walder snorted with disdain . " Lord Tywin the proud and splendid , Warden of the West , Hand of the King , oh , what a great man that one is , him and his gold this and gold that and lions here and lions there . I 'll wager you , he eats too many beans , he breaks wind just like me , but you 'll never hear him admit it , oh , no . What 's he got to be so puffed up about anyway ? Only two sons , and one of them 's a twisted little monster . I 'll match him son for son , and I 'll still have nineteen and a half left when all of his are dead ! ";Lord Walder,;him and his,I,he,he,you,him,he,them,I,him,I,nineteen and a half,all of his,this and gold,you,too many beans,him,it,he,little monster,him,for son,nineteen and a half,;0.17875;13254;422
He cackled . " If Lord Tywin wants my help , he can bloody well ask for it . ";He,;Lord Tywin,he,my help,;-0.3;13255;422
That was all Catelyn needed to hear . " I am asking for your help , my lord , " she said humbly . " And my father and my brother and my lord husband and my sons are asking with my voice . ";all Catelyn,she,;I,your help,my sons,;0.0;13256;422
Lord Walder jabbed a bony finger at her face . " Save your sweet words , my lady . Sweet words I get from my wife . Did you see her ? Sixteen she is , a little flower , and her honey 's only for me . I wager she gives me a son by this time next year . Perhaps I 'll make him heir , would n't that boil the rest of them ? ";Lord Walder,;Sweet words I,you,Sixteen she,I,she,I,him,your sweet words,you,her,she,me a son,him,;0.1025;13257;422
" I 'm certain she will give you many sons . ";;I,certain she,certain she,you many sons,;0.357142857143;13258;422
His head bobbed up and down . " Your lord father did not come to the wedding . An insult , as I see it . Even if he is dying . He never came to my last wedding either . He calls me the Late Lord Frey , you know . Does he think I 'm dead ? I 'm not dead , and I promise you , I 'll outlive him as I outlived his father . Your family has always pissed on me , do n't deny it , do n't lie , you know it 's true . Years ago , I went to your father and suggested a match between his son and my daughter . Why not ? I had a daughter in mind , sweet girl , only a few years older than Edmure , but if your brother did n't warm to her , I had others he might have had , young ones , old ones , virgins , widows , whatever he wanted . No , Lord Hoster would not hear of it . Sweet words he gave me , excuses , but what I wanted was to get rid of a daughter .;His head,;Your lord father,he,He,He,you,he,I,I,I,I,him,I,Your family,you,it,I,I,your brother,I,others he,he,Lord Hoster,Sweet words he,I,I see it,me the Late Lord Frey,he,I,you,him,I,his father,it,it,a daughter,others he,me,rid,;0.0686507936508;13259;422
" And your sister , that one , she 's full as bad . It was , oh , a year ago , no more , Jon Arryn was still the King 's Hand , and I went to the city to see my sons ride in the tourney . Stevron and Jared are too old for the lists now , but Danwell and Hosteen rode , Perwyn as well , and a couple of my bastards tried the melee . If I'd known how they'd shame me , I would never have troubled myself to make the journey . Why did I need to ride all that way to see Hosteen knocked off his horse by that Tyrell whelp ? I ask you . The boy 's half his age , Ser Daisy they call him , something like that . And Danwell was unhorsed by a hedge knight ! Some days I wonder if those two are truly mine . My third wife was a Crakehall , all of the Crakehall women are sluts . Well , never mind about that , she died before you were born , what do you care ?;;she,It,Jon Arryn,I,Stevron and Jared,Hosteen,my bastards,I'd,I,I,Hosteen,I,Ser Daisy they,Danwell,Some days I,My third wife,the Crakehall women,she,you,you,my sons ride,the melee,troubled myself,the journey,I,all that way,Hosteen,you,his age,him,a hedge knight,a Crakehall,sluts,you,;-0.0678571428571;13260;422
" I was speaking of your sister . I proposed that Lord and Lady Arryn foster two of my grandsons at court , and offered to take their own son to ward here at the Twins . Are my grandsons unworthy to be seen at the king 's court ? They are sweet boys , quiet and mannerly . Walder is Merrett 's son , named after me , and the other one ... heh , I do n't recall ... he might have been another Walder , they 're always naming them Walder so I 'll favor them , but his father ... which one was his father now ? ";;I,I,Lord and Lady Arryn,They,Walder,I,he,they,them Walder so I,their own son,my grandsons,sweet boys,Merrett,another Walder,them Walder so I,them,his father,;0.265;13261;422
His face wrinkled up . " Well , whoever he was , Lord Arryn would n't have him , or the other one , and I blame your lady sister for that . She frosted up as if I'd suggested selling her boy to a mummer 's show or making a eunuch out of him , and when Lord Arryn said the child was going to Dragonstone to foster with Stannis Baratheon , she stormed off without a word of regrets and all the Hand could give me was apologies . What good are apologies ? I ask you . ";;he,Lord Arryn,I,She,as if I'd,Lord Arryn,the child,she,all the Hand,me,I,him,your lady sister,apologies,her boy,a eunuch,the child,me,you,;0.2625;13262;422
Catelyn frowned , disquieted . " I had understood that Lysa 's boy was to be fostered with Lord Tywin at Casterly Rock . ";Catelyn,;I,boy,;0.0;13263;422
" No , it was Lord Stannis , " Walder Frey said irritably . " Do you think I ca n't tell Lord Stannis from Lord Tywin ? They 're both bungholes who think they 're too noble to shit , but never mind about that , I know the difference . Or do you think I 'm so old I ca n't remember ? I 'm ninety and I remember very well . I remember what to do with a woman too . That wife of mine will give me a son before this time next year , I 'll wager . Or a daughter , that ca n't be helped . Boy or girl , it will be red , wrinkled , and squalling , and like as not she 'll want to name it Walder or Walda . ";Walder Frey,;it,Lord Stannis,you,I,They,they,I,you,I,so old I,I,ninety and I,I,of mine,I,it,as not she,you,I,Lord Stannis,both bungholes,they,the difference,you,I,so old I,ninety and I,me a son,it Walder or Walda,;0.116666666667;13264;422
Catelyn was not concerned with what Lady Frey might choose to name her child . " Jon Arryn was going to foster his son with Lord Stannis , you are quite certain of that ? ";Catelyn,Lady Frey,;Jon Arryn,you,his son,;0.214285714286;13265;422
" Yes , yes , yes , " the old man said . " Only he died , so what does it matter ? You say you want to cross the river ? ";the old man,;he,it,You,you,it,you,the river,;0.0333333333333;13266;422
" We do . ";;We,;0.0;13267;422
" Well , you ca n't ! ";;you,;0.0;13268;422
Lord Walder announced crisply . " Not unless I allow it , and why should I ? The Tullys and the Starks have never been friends of mine . ";Lord Walder,;the Starks,I allow it,I,friends of mine,;0.0;13269;422
